"state1","state2","jaccard"
"Virginia","Texas",0.261930509191781
"Washington","Texas",0.0916465308940283
"West Virginia","Texas",0.16702943615257
"Wisconsin","Texas",0.18145708196086
"Wyoming","Texas",0.0602612955906369
"Alabama","Utah",0.0805204192265992
"Alaska","Utah",0.109779031499765
"Arizona","Utah",0.244778761061947
"Arkansas","Utah",0.105910646563685
"California","Utah",0.161669024045262
"Colorado","Utah",0.365481676541584
"Connecticut","Utah",0.118154017236586
"Delaware","Utah",0.118570914758422
"Florida","Utah",0.0601411475912857
"Georgia","Utah",0.0866470679251122
"Hawaii","Utah",0.0368898978433598
"Idaho","Utah",0.363345919256462
"Illinois","Utah",0.134032634032634
"Indiana","Utah",0.125819255977107
"Iowa","Utah",0.151279873832343
"Kansas","Utah",0.156794003868472
"Kentucky","Utah",0.110221968181385
"Louisiana","Utah",0.08640822045773
"Maine","Utah",0.132039420756235
"Maryland","Utah",0.109051006508249
"Massachusetts","Utah",0.112967324109508
"Michigan","Utah",0.144214738246082
"Minnesota","Utah",0.155331731657734
"Mississippi","Utah",0.082906954709115
"Missouri","Utah",0.123291518442239
"Montana","Utah",0.303706884213539
"Nebraska","Utah",0.193726474278545
"Nevada","Utah",0.374779281930547
"New Hampshire","Utah",0.130251190991771
"New Jersey","Utah",0.11665854846566
"New Mexico","Utah",0.298971328518275
"New York","Utah",0.113745574102175
"North Carolina","Utah",0.0903723887375114
"North Dakota","Utah",0.173831135468402
"Ohio","Utah",0.120464767616192
"Oklahoma","Utah",0.139561930606707
"Oregon","Utah",0.235251668771423
"Pennsylvania","Utah",0.116100294561391
"Rhode Island","Utah",0.126418152350081
"South Carolina","Utah",0.0861754751366832
"South Dakota","Utah",0.215912588488766
"Tennessee","Utah",0.105980256180142
"Texas","Utah",0.107440139759531
"Vermont","Utah",0.124306839186691
"Virginia","Utah",0.105145896219635
"Washington","Utah",0.224946883852691
"West Virginia","Utah",0.112721417069243
"Wisconsin","Utah",0.145807480943095
"Wyoming","Utah",0.32331571994716
"Alabama","Vermont",0.238559476173154
"Alaska","Vermont",0.124487404803749
"Arizona","Vermont",0.0864970382337103
"Arkansas","Vermont",0.244765791341377
"California","Vermont",0.0921504497138185
"Colorado","Vermont",0.188021600392734
"Connecticut","Vermont",0.47918410041841
"Delaware","Vermont",0.29558105191412
"Florida","Vermont",0.132307332202001
"Georgia","Vermont",0.251144741948002
"Hawaii","Vermont",0.0288179148311307
"Idaho","Vermont",0.15333534560821
"Illinois","Vermont",0.381778169014085
"Indiana","Vermont",0.360308836145267
"Iowa","Vermont",0.314802182810368
"Kansas","Vermont",0.232821598729486
"Kentucky","Vermont",0.329685230024213
"Louisiana","Vermont",0.188123103597746
"Maine","Vermont",0.517586795674445
"Maryland","Vermont",0.393934344275954
"Massachusetts","Vermont",0.491199167606
"Michigan","Vermont",0.498435277382646
"Minnesota","Vermont",0.468816120906801
"Mississippi","Vermont",0.195679121657517
"Missouri","Vermont",0.314712751050911
"Montana","Vermont",0.167432150313152
"Nebraska","Vermont",0.254220779220779
"Nevada","Vermont",0.0787981859410431
"New Hampshire","Vermont",0.515562552985346
"New Jersey","Vermont",0.396189804198271
"New Mexico","Vermont",0.110005571917536
"New York","Vermont",0.455714919414461
"North Carolina","Vermont",0.313987473903967
"North Dakota","Vermont",0.148867730313948
"Ohio","Vermont",0.427421383647799
"Oklahoma","Vermont",0.215340010542963
"Oregon","Vermont",0.156678647399692
"Pennsylvania","Vermont",0.455612497933543
"Rhode Island","Vermont",0.353722432070184
"South Carolina","Vermont",0.234851049424509
"South Dakota","Vermont",0.193016024874432
"Tennessee","Vermont",0.32803738317757
"Texas","Vermont",0.142497944973647
"Utah","Vermont",0.124306839186691
"Virginia","Vermont",0.354022810148188
"Washington","Vermont",0.180152784988504
"West Virginia","Vermont",0.417116339304986
"Wisconsin","Vermont",0.494520820880654
"Wyoming","Vermont",0.111980601785517
"Alabama","Virginia",0.433245980593526
"Alaska","Virginia",0.0678605089538172
"Arizona","Virginia",0.0981671679055779
"Arkansas","Virginia",0.39281098546042
"California","Virginia",0.105994530268313
"Colorado","Virginia",0.153525891230809
"Connecticut","Virginia",0.434606481481481
"Delaware","Virginia",0.370814967645128
"Florida","Virginia",0.25960250111657
"Georgia","Virginia",0.459094339622642
"Hawaii","Virginia",0.0410741355663033
"Idaho","Virginia",0.107045866022933
"Illinois","Virginia",0.450076687116564
"Indiana","Virginia",0.421382113821138
"Iowa","Virginia",0.28719512195122
"Kansas","Virginia",0.277495915383954
"Kentucky","Virginia",0.462574462574463
"Louisiana","Virginia",0.329952830188679
"Maine","Virginia",0.308032890575585
"Maryland","Virginia",0.607707191228636
"Massachusetts","Virginia",0.442708701491482
"Michigan","Virginia",0.39750091877986
"Minnesota","Virginia",0.316899844548079
"Mississippi","Virginia",0.341573033707865
"Missouri","Virginia",0.425649484536082
"Montana","Virginia",0.102128311131527
"Nebraska","Virginia",0.239407134483336
"Nevada","Virginia",0.069835466179159
"New Hampshire","Virginia",0.324629380053908
"New Jersey","Virginia",0.514756184869939
"New Mexico","Virginia",0.107117506614183
"New York","Virginia",0.466009473818973
"North Carolina","Virginia",0.542984845310427
"North Dakota","Virginia",0.099628656824563
"Ohio","Virginia",0.500259509156966
"Oklahoma","Virginia",0.317335188190741
"Oregon","Virginia",0.133667801469271
"Pennsylvania","Virginia",0.521408738857226
"Rhode Island","Virginia",0.309380142622052
"South Carolina","Virginia",0.425380304243395
"South Dakota","Virginia",0.144195731389901
"Tennessee","Virginia",0.514467127471468
"Texas","Virginia",0.261930509191781
"Utah","Virginia",0.105145896219635
"Vermont","Virginia",0.354022810148188
"Washington","Virginia",0.142754705706603
"West Virginia","Virginia",0.441054580724804
"Wisconsin","Virginia",0.367930904994367
"Wyoming","Virginia",0.0711927196585327
"Alabama","Washington",0.0960895819897989
"Alaska","Washington",0.234578301975101
"Arizona","Washington",0.13134328358209
"Arkansas","Washington",0.105767199492993
"California","Washington",0.265762953714439
"Colorado","Washington",0.236124895030155
"Connecticut","Washington",0.157189901207464
"Delaware","Washington",0.11645180568599
"Florida","Washington",0.0694409116345322
"Georgia","Washington",0.1037841191067
"Hawaii","Washington",0.0353640893746986
"Idaho","Washington",0.340032646398694
"Illinois","Washington",0.157470345195255
"Indiana","Washington",0.155876169071268
"Iowa","Washington",0.136028149673876
"Kansas","Washington",0.117020384195957
"Kentucky","Washington",0.122276470159586
"Louisiana","Washington",0.0827348260808337
"Maine","Washington",0.19430072434928
"Maryland","Washington",0.146327789198281
"Massachusetts","Washington",0.173142679515076
"Michigan","Washington",0.201636751255072
"Minnesota","Washington",0.195996172812247
"Mississippi","Washington",0.0842323355004644
"Missouri","Washington",0.126806927150422
"Montana","Washington",0.271612265084075
"Nebraska","Washington",0.14328821450125
"Nevada","Washington",0.166458741757263
"New Hampshire","Washington",0.171622068054179
"New Jersey","Washington",0.158842614050189
"New Mexico","Washington",0.147043701799486
"New York","Washington",0.184606000110908
"North Carolina","Washington",0.12822483258316
"North Dakota","Washington",0.111448941077794
"Ohio","Washington",0.164952950707297
"Oklahoma","Washington",0.104738154613466
"Oregon","Washington",0.528035745575609
"Pennsylvania","Washington",0.175373361779945
"Rhode Island","Washington",0.137998575498575
"South Carolina","Washington",0.095520377231391
"South Dakota","Washington",0.141513132105057
"Tennessee","Washington",0.126350735581305
"Texas","Washington",0.0916465308940283
"Utah","Washington",0.224946883852691
"Vermont","Washington",0.180152784988504
"Virginia","Washington",0.142754705706603
"West Virginia","Washington",0.142559431923433
"Wisconsin","Washington",0.186001849349171
"Wyoming","Washington",0.189782498735458
"Alabama","West Virginia",0.323162620552045
"Alaska","West Virginia",0.0875653082549634
"Arizona","West Virginia",0.085578103560338
"Arkansas","West Virginia",0.351673640167364
"California","West Virginia",0.0811096098631988
"Colorado","West Virginia",0.153435968005504
"Connecticut","West Virginia",0.451548229004233
"Delaware","West Virginia",0.38966122283709
"Florida","West Virginia",0.168545803971813
"Georgia","West Virginia",0.349878608038845
"Hawaii","West Virginia",0.0346205059920107
"Idaho","West Virginia",0.130596200043678
"Illinois","West Virginia",0.410968178740691
"Indiana","West Virginia",0.444944560324953
"Iowa","West Virginia",0.347249065842031
"Kansas","West Virginia",0.295977364989544
"Kentucky","West Virginia",0.485230081205131
"Louisiana","West Virginia",0.257085828343313
"Maine","West Virginia",0.382535912227124
"Maryland","West Virginia",0.453657174762702
"Massachusetts","West Virginia",0.388538879779063
"Michigan","West Virginia",0.418831482375664
"Minnesota","West Virginia",0.352716681731445
"Mississippi","West Virginia",0.287390943082676
"Missouri","West Virginia",0.406029714781477
"Montana","West Virginia",0.134188900146347
"Nebraska","West Virginia",0.273235329850565
"Nevada","West Virginia",0.0760960334029228
"New Hampshire","West Virginia",0.409068445762293
"New Jersey","West Virginia",0.431586113002042
"New Mexico","West Virginia",0.108367153095588
"New York","West Virginia",0.377799199169509
"North Carolina","West Virginia",0.379784178247031
"North Dakota","West Virginia",0.14110608492631
"Ohio","West Virginia",0.46758277229549
"Oklahoma","West Virginia",0.281627719580983
"Oregon","West Virginia",0.132221192462156
"Pennsylvania","West Virginia",0.471989295272079
"Rhode Island","West Virginia",0.373575058371103
"South Carolina","West Virginia",0.324491600353669
"South Dakota","West Virginia",0.18479422768573
"Tennessee","West Virginia",0.449880191693291
"Texas","West Virginia",0.16702943615257
"Utah","West Virginia",0.112721417069243
"Vermont","West Virginia",0.417116339304986
"Virginia","West Virginia",0.441054580724804
"Washington","West Virginia",0.142559431923433
"Wisconsin","West Virginia",0.398389531957725
"Wyoming","West Virginia",0.0959238467171101
"Alabama","Wisconsin",0.270337833011928
"Alaska","Wisconsin",0.121677171827898
"Arizona","Wisconsin",0.103977532492979
"Arkansas","Wisconsin",0.299455375966268
"California","Wisconsin",0.105140374869278
"Colorado","Wisconsin",0.220412074748443
"Connecticut","Wisconsin",0.432705248990579
"Delaware","Wisconsin",0.291750716636586
"Florida","Wisconsin",0.150045745654163
"Georgia","Wisconsin",0.272364157057804
"Hawaii","Wisconsin",0.0313576843556168
"Idaho","Wisconsin",0.164396609200876
"Illinois","Wisconsin",0.49600072714052
"Indiana","Wisconsin",0.436502627806976
"Iowa","Wisconsin",0.400954653937947
"Kansas","Wisconsin",0.307408578353883
"Kentucky","Wisconsin",0.367204453250307
"Louisiana","Wisconsin",0.212962186635365
"Maine","Wisconsin",0.426229508196721
"Maryland","Wisconsin",0.397682780663204
"Massachusetts","Wisconsin",0.441181190820093
"Michigan","Wisconsin",0.577128166063607
"Minnesota","Wisconsin",0.573010664479081
"Mississippi","Wisconsin",0.221090473337328
"Missouri","Wisconsin",0.391875410451262
"Montana","Wisconsin",0.181485510829789
"Nebraska","Wisconsin",0.319128484460109
"Nevada","Wisconsin",0.090420769919427
"New Hampshire","Wisconsin",0.414597762386787
"New Jersey","Wisconsin",0.394051419929424
"New Mexico","Wisconsin",0.132614555256065
"New York","Wisconsin",0.452763176587583
"North Carolina","Wisconsin",0.323362974939369
"North Dakota","Wisconsin",0.170976317061382
"Ohio","Wisconsin",0.479657209418421
"Oklahoma","Wisconsin",0.268137978972978
"Oregon","Wisconsin",0.166125846501129
"Pennsylvania","Wisconsin",0.459949141767324
"Rhode Island","Wisconsin",0.316916250693289
"South Carolina","Wisconsin",0.243661401377076
"South Dakota","Wisconsin",0.235673187571922
"Tennessee","Wisconsin",0.359737889847379
"Texas","Wisconsin",0.18145708196086
"Utah","Wisconsin",0.145807480943095
"Vermont","Wisconsin",0.494520820880654
"Virginia","Wisconsin",0.367930904994367
"Washington","Wisconsin",0.186001849349171
"West Virginia","Wisconsin",0.398389531957725
"Wyoming","Wisconsin",0.127962577962578
"Alabama","Wyoming",0.0541270881100557
"Alaska","Wyoming",0.132533825338253
"Arizona","Wyoming",0.129959476015456
"Arkansas","Wyoming",0.0802536628034113
"California","Wyoming",0.090263348634936
"Colorado","Wyoming",0.310044219835755
"Connecticut","Wyoming",0.0950345281157514
"Delaware","Wyoming",0.0947781466948385
"Florida","Wyoming",0.0381830601092896
"Georgia","Wyoming",0.0577942735949099
"Hawaii","Wyoming",0.0240824024372552
"Idaho","Wyoming",0.360372093023256
"Illinois","Wyoming",0.103507598203192
"Indiana","Wyoming",0.0967811856508074
"Iowa","Wyoming",0.143782783091638
"Kansas","Wyoming",0.136853284782279
"Kentucky","Wyoming",0.0849569551427277
"Louisiana","Wyoming",0.0600244091867303
"Maine","Wyoming",0.123058103975535
"Maryland","Wyoming",0.0763241208180029
"Massachusetts","Wyoming",0.0865256495669554
"Michigan","Wyoming",0.120515533326921
"Minnesota","Wyoming",0.150502041266689
"Mississippi","Wyoming",0.0612731192556451
"Missouri","Wyoming",0.098041385415514
"Montana","Wyoming",0.422532362459547
"Nebraska","Wyoming",0.198710717163578
"Nevada","Wyoming",0.24031404676566
"New Hampshire","Wyoming",0.124210243312273
"New Jersey","Wyoming",0.0843004363568842
"New Mexico","Wyoming",0.208240809277079
"New York","Wyoming",0.0841414916625968
"North Carolina","Wyoming",0.0608526573527294
"North Dakota","Wyoming",0.26636628677445
"Ohio","Wyoming",0.0880885958238228
"Oklahoma","Wyoming",0.105503539620918
"Oregon","Wyoming",0.190978985135828
"Pennsylvania","Wyoming",0.0848782847009512
"Rhode Island","Wyoming",0.113796414852753
"South Carolina","Wyoming",0.0594682362492389
"South Dakota","Wyoming",0.291287962757703
"Tennessee","Wyoming",0.075712143928036
"Texas","Wyoming",0.0602612955906369
"Utah","Wyoming",0.32331571994716
"Vermont","Wyoming",0.111980601785517
"Virginia","Wyoming",0.0711927196585327
"Washington","Wyoming",0.189782498735458
"West Virginia","Wyoming",0.0959238467171101
"Wisconsin","Wyoming",0.127962577962578
